都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金(基本),料金(詳細),説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,備考
350001,3500150382,山口県,,井上勝旧宅跡,イノウエマサルキュウタクアト,,,山口県萩市土原268,,34.410194,131.408264,,,,,,,"萩藩士井上勝行の三男として萩城下土原に生まれる。幕末の一時期、野村弥吉と称した。安政2年（1855）、開明派として知られた父に従い、江戸・浦賀に赴く。同5年、藩命により長崎でオランダ士官より兵学を学ぶ。文久3年（1863）には井上馨（聞多）・伊藤博文（俊輔）らとイギリス・ロンドンに秘密留学。鉱山学や鉄道の実業を学び、明治元年（1868）に帰国した。木戸孝允（桂小五郎）の推薦で新政府に出仕し、同４年、鉄道頭となって京浜間の鉄道敷設を指揮。翌５年これを開通させる。同23年9月には鉄道庁長官となる（26年3月退官）。また同年には、貴族院議員にも選ばれた。明治29年、汽車製造合資会社を興して社長になるなど、鉄道事業による日本の近代化に尽くしたが、鉄道視察中にロンドンで客死。鉄道の父と呼ばれ、後年、東京駅前に銅像が建立された。
旧宅門は、2006（平成18）年3月、ワンコイントラスト運動の信託金により修復された。",,"・中国自動車道美祢東ＪＣＴから車で20分→小郡萩道路絵堂ＩＣから車で30分(ＪＣＴと繋がっている小郡萩道路利用で萩へ)
・ＪＲ東萩駅からタクシーで10分
・まぁーるバス東回り「エヌティーエー旅行前」から徒歩で3分",,,,0838-25-3139,,,,,
350001,3500150383,山口県,,前原一誠旧宅,マエバライッセイキュウタク,,,山口県萩市土原,,34.410404,131.404388,,,,,,,藩士佐世家に生まれ、父の出役の関係で幼少期を厚狭郡船木（山陽小野田市）で過ごした。24歳の安政4年（1857）萩に帰り、松下村塾に入門。その後、洋学の修得に励むが、文久2年（1862）脱藩上京し、長井雅楽の暗殺を図るなど尊王攘夷運動に参加する。文久3年の8月18日の政変後、都落ちした七卿の用掛となり、元治元年（1864）下関で英・仏・蘭・米の4ヵ国連合艦隊に応戦した。　慶応元年（1865）高杉晋作に協力して藩内戦で諸隊を勝利に導き、用所役右筆となる。その後、干城隊頭取や越荷方などを歴任。長州戦争（四境戦争）では小倉藩の降伏に尽力し、戊辰戦争では越後口総督の参謀として長岡城の攻略に力を注いだ。　明治2年（1869）越後府判事となる。続いて政府の参議、兵部大輔などを歴任するが、新政府の政策と意見が合わなくなり、翌年、病気を理由に辞任し、萩に帰る。　明治9年、不平士族を統率して萩に挙兵（萩の乱）、敗走して宇龍港（島根県出雲市）で捕らえられ、萩で処刑された。,,"・中国自動車道美祢東ＪＣＴから車で20分→小郡萩道路絵堂ＩＣから車で30分(ＪＣＴと繋がっている小郡萩道路利用で萩へ)
・ＪＲ東萩駅からタクシーで10分",,,萩市観光課,0838-25-3139,,,,,
350001,3500150384,山口県,,渡辺蒿蔵旧宅,ワタナベコウゾウキュウタク,,,山口県萩市江向5番地,,34.403008,131.400482,,09:00,17:00,入館は16：30まで,,,"渡辺蒿蔵は、天保14年（１８４３）萩藩士渡辺家に生まれ、萩藩士天野家の養子となるが、明治８年（１８７５）渡辺家に復籍した。
15歳の安政４年（１８５７）松下村塾に入塾し、吉田松陰から「奇物」と期待された。97歳まで健在で、松陰に学んだ松下村塾生で最も長生きした。
万延元年（１８６０）萩藩の恵美須ケ鼻造船所で建造された洋式軍艦丙辰丸に高杉晋作らと乗船し、江戸までの遠洋航海に参加、21歳の文久３年（１８６３）奇兵隊に入ったが、元治元年（１８６４）禁門の変で萩藩が敗退後、西洋兵学の修得に励んだ。以後、海外での造船技術の修得につとめ、明治16年、日本最大の木造船小菅丸を完成させ、長崎造船局（現在、三菱重工業長崎造船所）の初代局長となった。",,"・中国自動車道美祢東ＪＣＴから車で20分→小郡萩道路絵堂ＩＣから車で30分(ＪＣＴと繋がっている小郡萩道路利用で萩へ)
・萩バスセンターからタクシーで10分
・まぁーるバス西回り「障害者福祉作業所つばき園前」から徒歩で1分",,,萩市観光課,0838-25-3139,,,,,
350001,3500150385,山口県,,郡司鋳造所遺構広場,グンジチュウゾウショイコウヒロバ,,,山口県萩市椿東,,34.426121,131.413086,,,,,,,"萩藩の代表的な鋳物師であった松本郡司家の鋳造工房の遺構を移築整備した広場です。
なかでも、西洋式の青銅大砲を鋳造し、一番深いところで4.5mある巨大な石組み大砲鋳造遺構は日本でも唯一のものです。",,"・中国自動車道美祢東ＪＣＴから車で20分→小郡萩道路絵堂ＩＣから車で30分(ＪＣＴと繋がっている小郡萩道路利用で萩へ)
・ＪＲ東萩駅からタクシーで5分
・まぁーるバス東回り「軍事鋳造所遺構広場前から徒歩で0分",,,萩市観光課,0838-25-3139,,,,,
350001,3500150386,山口県,,椿八幡宮,ツバキハチマングウ,,,山口県萩市大字椿3713,,34.390205,131.396317,,,,,,,"椿八幡宮は鎌倉時代に由緒を持つ古い社で、江戸時代には萩四社の一社として知られ、「八江萩名所図画」にも描かれています。
幕末には文久2年（1862）10月に第9代宮司の青山上総介が京都の粟田山で吉田松陰の最初の神道式慰霊祭を久坂玄瑞たちと斎行。翌、文久3年7月、天野小太郎らと「神祇道建白書」を藩に提出し、招魂祭のリーダーとして国家神道の先駆者となりました。
同じころ吉田栄太郎に年麿（稔麿）の名前を与えました。高杉晋作、山県有朋、伊藤博文らとかかわり、慶応元年（1865）8月に下関の桜山招魂社の創建に尽力し、慶応3年11月、山口で密造した錦の御旗に祝詞をあげました。
明治維新後に上京し、東京招魂社の祭事掛などを務め、明治12年6月に東京招魂社が靖国神社となると初代宮司に就任。青山清を名乗りました。この間、東京招魂社を創建した大村益次郎の死去に際して鋳銭司で神道祭を斎行し、大村神社を創建。東京招魂社では明治7年、明治天皇の初めての御親拝に奉仕しました。明治24年2月に76歳で没しました。",,"・JR萩駅から徒歩で15分
・小郡萩道路絵堂ICから車で20分(中国自動車道美祢東JCT経由)",,,萩市観光課,0838-25-3139,,,,,
350001,3500150387,山口県,,旧小林家住宅（萩往還おもてなし茶屋）,キュウコバヤシケジュウタク,,,山口県萩市大字佐々並,,34.265903,131.456161,,09:00,17:00,休日：水曜日・年末年始,,料金：無料,"旧小林家住宅は、江戸時代「目代所」があった場所に明治４０年に隣地から移築された主屋と、大正期に建てられた土蔵、昭和１０年代に増築された離れからなります。かつては旅館を営んでいたことから、主屋の一階の主座敷に加え、二階には萩往還を望む表座敷、佐々並川や周囲の田園を望む奥座敷など、佐々並の魅力を十分に楽しめる建物です。
施設内では佐々並地区や萩往還に関する説明パネルの展示や地場産品の販売が行われます。",,・中国ＪＲバス「佐々並」から徒歩で5分,,,旧小林家住宅,0838-56-33,,,,,
350001,3500150388,山口県,,雲林寺,ウンリンジ,,,山口県萩市大字吉部上2489,,34.444626,131.588745,,,,,,,"萩市から車で約30分ほどの場所にある、千体地蔵が有名なお寺。
境内には、木彫りの猫や招き猫などさまざまな猫の置き物をはじめ、猫のおみくじやお守り、絵馬などがあり、”猫寺”と呼ばれ親しまれています。",,・萩市街地から車で約30分(県道11号線、13号線を津和野方面),,,雲林寺,08388-6-307,,,,,
350001,3500150389,山口県,,山頭火の小径,サントウカノコミチ,,,山頭火生家跡（防府市八王子二丁目）,,36.124191,139.877716,,,,,,,"防府の生んだ漂泊の俳人・種田山頭火が生家から小学校まで通った道は、「山頭火の小径」として残っており、小径沿いの民家の塀や壁には、故郷を詠んだ山頭火の句が多数掛けられています。
また、市内には、70数基の句碑があり、防府駅前には銅像が立っています。",,"・ＪＲ防府駅から徒歩で約10分
・防府東ＩＣから車で約5分
・防府西ＩＣから車で約5分",,,防府市おもてなし観光課,0835-25-4547,,,,,
350001,3500150390,山口県,,防府市中浦の緑色片岩,ホウフシナカウラノリョクショクヘンガン,,,山口県防府市大字田島3901,,34.007408,131.525131,,,,,,,"防府市中浦湾の東と西の海岸、長さ400～500ｍにわたって緑色の岩石（緑色片岩）が見られます。
特に西海岸は、岩盤が露出し、岩塊も転がっていて、岩石の特徴がよく観察できます。
緑黒色・淡緑色・褐色と色の異なる部分が数cm～10数cmの幅で縞模様をしていて、縞が幾重にも曲っているものは極めて美しい。",,・ＪＲ山陽本線防府駅からバスで22分→「中浦」バス停から徒歩で20分,,,山口県漁業協同組合中浦支店,0835-29-305,,,,,
350001,3500150391,山口県,,車塚古墳,クルマヅカコフン,,,山口県防府市車塚町,,34.051506,131.573441,,,,,,,"６世紀半ば頃の築造と推定されている前方後円墳で、前方部と後円部にそれぞれ石室があります。
現在、天御中主神社（妙見社）の境内地となっており、後円部の石室には稲荷社殿が造りつけられています。",,・ＪＲ山陽本線防府駅から徒歩で10分,,,防府市教育委員会教育部文化財課,0835-25-2237,,,,,
350001,3500150392,山口県,,鋳物師大師塚,イモジダイシヅカ,,,山口県防府市鋳物師町,,34.051392,131.576752,,,,,,,県内有数の大型石室を有する古墳。,,・ＪＲ防府駅からバスで5分→　　から徒歩で3分,,,防府市教育委員会教育部文化財課,0835-25-2237,,,,,
350001,3500150393,山口県,,大日古墳,ダイニチコフン,,,山口県防府市右田高井大日,,34.051945,131.562775,,,,,,,"防府市高井大日の丘陵にある古墳時代の前方後円墳。
全長約45ｍ、前方部の幅約20ｍ、後円部の径約19ｍで、後円部に横穴式石室があります。
また県下唯一の家型石棺をもつ古墳として注目されています。
また、この古墳は、大内氏の祖先といわれている百済の国の王子琳聖太子（りんしょうたいし）を埋葬した墓という伝えもあります。　
",,・ＪＲ山陽本線防府駅からバスで8分→「右田」バス停から徒歩で15分,,,防府市おもてなし観光課,0835-25-4547,,,,,
350001,3500150394,山口県,,周防国分寺,スオウコクブンジ,,,山口県防府市国分寺町2-67,,34.061066,131.579315,,,,"●拝観時間　　9：00～12：00、13：00～16：00（要予約）
●休日　　毎日曜日、年末年始休み",,●宝物拝観料　大人500円（団体300円）　中学生以下300円（団体250円）,"天平13年（741）聖武天皇の勅願により、諸国に国分寺がおかれた際に創建されました。
平安時代には衰微したが、鎌倉時代、周防国が総国分寺である東大寺の経費の支出をまかなう料国（りょうこく）となったのを契機に再興の機運が起こり、その後の大内氏、続いて毛利氏の保護によって維持されました。
当初の寺域をほぼ維持しているのは全国でもまれで、周防国分寺旧境内は国の史跡に指定を受けています。",,・ＪＲ山陽本線防府駅から車で5分,,,周防国分寺,0835-22-996,,,,,
350001,3500150395,山口県,,東大寺別院阿弥陀寺,トウダイジベツインアミダジ,,,山口県防府市大字牟礼上坂本1869,,34.070194,131.610596,,09:00,17:00,●拝観時間　　9：00～17：00（要予約）,,"●宝物拝観料　
　大人400円（300円）　中・高校生200円（150円）　小学生以下無料　（　）は30人以上団体","大平山山ろく、牟礼坂本の景勝の地に佇む古刹で奈良東大寺別院である。俊乗房重源が文治３年（1187）後白河法皇の現世安穏を祈るため、自ら荒野を開いて建立した。
鉄宝塔は国宝。境内には約80種類4000本のあじさいが植えられ、あじさい寺としても有名。宝物の拝観は有料。",,"・ＪＲ山陽本線防府駅からバスで20分→「阿弥陀寺」バス停から徒歩で10分
・防府東・西ICから車で20分",,,東大寺別院阿弥陀寺,0835-38-839,,,,,
