都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,イベント名,イベント名_カナ,イベント名_英語,開始日,終了日,開始時間,終了時間,開始日時特記事項,説明,料金(基本),料金(詳細),連絡先名称,連絡先電話番号,連絡先内線番号,主催者,場所名称,住所,方書,緯度,経度,アクセス方法,駐車場情報,定員,参加申込終了日,参加申込終了時間,参加申込方法,URL,備考
350001,3500151228,山口県,,カヌーinレイクフォレストおの,カヌーｉｎレイクフォレストオノ,,2021-04-下旬,2021-10-下旬,09:30,12:00,,"9：30　小野ふれあいセンター　集合
　　　　乗り方指導・乗船準備
10：00　カヌー体験スタート
12：00　下船・清掃
地域の任意団体　内水面漁業協力委員会の委員がカヌーのインストラクター資格を取得し、小野湖をカヌーで紹介する。

2021年4月～10月の第3日曜日午前中
料金（大人2,000円　中学生未満1,800円）
※申込期限　第2木曜日の正午まで
",,,小野ふれあいセンター,0836-64-2024,,,"小野湖
",山口県宇部市,,33.951511,131.246811,"(1) 下小野バス停から徒歩で1分
",,,,,,,
350001,3500151229,山口県,,北向地蔵大祭（寒詣り）,キタムキジゾウタイサイ（カンマイリ）,,2022-01-24,2022-01-24,,,,"明治の頃，病気で苦しむ人が願をかけて成就して以来参拝者が絶えず、特に下半身の病に御利益があるといわれる。毎月24日が縁日で、１月は特に「寒供養」といい、露店が並び賑わっています。
※宇部新川駅から臨時バスが多数運行されます。
",,,北向地蔵宗務所,0836-54-2391,,,"北向地蔵尊
",山口県宇部市西岐波区上片倉5643,,33.969315,131.307983,"(1) ＪＲ宇部線床波駅から車で10分
",,,,,,,
350001,3500151230,山口県,,楠こもれびの郷「サマーナイトフェス　ｉｎ　こもれびの郷」,クスノキコモレビノサト「サマーナイトフェス　ｉｎ　コモレビノサト」,,2021-08-上旬,2021-08-上旬,17:00,21:00,,"夏の夜のビアガーデン　夏恒例のお祭りです。（予定）
",,,楠こもれびの郷,0836-67-2617,,,"楠こもれびの郷
",山口県宇部市,,33.951511,131.246811,"(1) JR宇部駅からバスで40分（JR宇部駅から船鉄バス「船木」行き終点下車 、終点からくすのき号（こもれびの郷経由）へ乗換え、「楠こもれびの郷」バス停下車）
(2) JR厚東駅下車から車で約15分
",,,,,,,
350001,3500151231,山口県,,こもれび収穫祭　山口の新酒まつり,コモレビシュウカクサイ　ヤマグチノシンシュマツリ,,2021-11-23,2021-11-23,,,,"出来立ての日本酒と、「宇部のおいしいもの」を楽しもう！
",,,楠こもれびの郷,0836-67-2617,,,"楠木こもれびの郷
",山口県宇部市大字西万倉1662番地1,,34.082935,131.225784,"(1) ＪＲ厚東駅から車で約15分
(2) ＪＲ宇部駅からバス（船鉄バス「船木」行き終点下車、終点からくすのき号（こもれびの郷経由）へ乗換え、「楠こもれびの郷」バス停下車）
",,,,,,,
350001,3500151232,山口県,,市制施行100周年祭　第70回宇部まつり,シセイシコウ１００シュウネンサイ　ダイ70カイウベマツリ,,2021-11-07,2021-11-07,,,,"南蛮温度パレードや多彩なステージイベント、世界の職が集まるワールドキッチンなど、毎年多くの人で賑わう県内有数のまつり。
",,,宇部まつり実行委員会（（一社）宇部観光コンベンション協会内）,0836-34-2050,,,,山口県宇部市常盤通り・渡辺翁記念公園（予定）,,33.957867,131.268402,,,,,,,,
350001,3500151233,山口県,,スポーツコミッションフェスタ,スポーツコミッションフェスタ,,2021-10-10,2021-10-10,,,,"宇部市スポーツコミッションでは、様々なスポーツ体験ができる健康とスポーツの祭典「スポーツコミッションフェスタ」を開催しています。

今年は10月10日日曜日に宇部市恩田運動公園一帯で開催します。スポーツを普段している方も、これからスポーツを始めたい方も楽しめるプログラムを盛りだくさんご用意して
おります。恩田運動公園でスポーツを楽しみましょう！
",,,宇部市スポーツコミッション事務局,0836-39-7653,,,"恩田運動公園一帯
",山口県宇部市,,33.951511,131.246811,"(1) 山口宇部空港から車で5分
(2) 恩田バス停から徒歩で5分
",,,,,,,
350001,3500151234,山口県,,第30回全国小・中学生箏曲コンクールin宇部,ダイ30カイゼンコクショウ・チュウガクセイソウキョクコンクールｉｎウベ,,2021-08-上旬,2021-08-上旬,,,,"全国でも数少ない手造りによる箏の製作が行われている宇部市では、平成３年から「全国小・中学生箏曲コンクール」を開催しています。若手筝曲演奏家の登竜門の一つとしても位置付けられており、毎年全国各地から出場者が集結し、若さあふれる演奏を繰り広げます。
",,,宇部市文化創造財団,0836-35-3355,,,"宇部市文化会館
",山口県宇部市朝日町8-1,,33.957844,131.245132,"(1) ＪＲ宇部線　宇部新川駅から徒歩で3分
",,,,,,,
350001,3500151235,山口県,,第53回宇部市芸術祭,ダイ５3カイウベシゲイジュツサイ,,2021-08-上旬,2021-12-下旬,,,,"宇部市芸術祭は、多くの市民に、各種文化事の発表の場や鑑賞または体験の機会を創出し、新たに創造意欲や文化活動への関心を喚起することにより、宇部市の文化の振興を図るため「宇部文化連盟」と共同主催で実施します。
展示部門、文化部門、舞台部門、総合部門ごとに各事業を開催します。
",,,宇部市文化創造財団,0836-35-3355,,,"宇部市文化会館（主会場）
",山口県宇部市朝日町8番1号,,33.957844,131.245132,"(1) JR宇部線宇部新川駅から徒歩で3分
",,,,,,,
350001,3500151236,山口県,,つつじまつり,ツツジマツリ,,2021-04-29,2021-04-29,09:00,16:00,,"ヒラドツツジなど、２，５００株ものツツジが咲き誇る中、バザーや生涯学習作品展、芸能発表会等々催されます。
",,,宇部市万倉ふれあいセンター,0836-67-0201,,,"宇部市万倉ふれあいセンター
",山口県宇部市大字西万倉1672,,34.082935,131.225784,"(1) ＪＲ山陽本線宇部駅から車で20分
(2) ＪＲ山陽本線厚狭駅から車で20分
",,,,,,,
350001,3500151237,山口県,,ときわ公園「花物語」,トキワコウエン　ハナモノガタリ,,2021-04-上旬,2021-06-下旬,,,,"宇部市のときわ公園は、常盤湖を中心とした緑と花と彫刻に彩られた総合公園です。また、県内でも有数の桜の名所として知られており、「さくらの名所100選」にも選ばれています。夜間はライトアップも実施しており、夜桜を楽しむことができます。
期間中の4月5日（日曜日）には、「さくらまつり」、6月13日（日曜日）には「しょうぶまつり」を開催予定です。
",,,ときわ公園まつり実行委員会事務局,0836-54-0551,,,"宇部市ときわ公園
",山口県宇部市則貞三丁目4番1号,,33.945312,131.284943,"(1) ＪＲ宇部線常盤駅から徒歩で15分
(2) JR新山口駅からバスで30分（特急バスでときわ公園入口まで）
(3) 山口宇部道路宇部南ICから車で5分
",,,,,,,
350001,3500151238,山口県,,ときわ公園　春の花物語　うめ,トキワコウエン　ハルノハナモノガタリ　ウメ,,2022-02-09,2022-02-28,,,,"園内の梅園では、白加賀（しらかが）、紅梅系（こうばいけい）、野梅系（やばいけい）、豊後系（ぶんごけい）など約100本の梅が咲き誇ります。2月9日～2月28日には梅の見頃にあわせてスタンプラリーや梅をモチーアクセサアクセサリーなどのワークショップ、梅を使用したフードなどのテイクアウトを開催予定です。
",,,ときわ公園まつり実行委員会事務局,0836-54-0551,,,"宇部市ときわ公園
",山口県宇部市大字沖宇部254番地,,33.948143,131.28804,"(1) ＪＲ宇部線常盤駅から徒歩で15分
(2) ＪＲ新山口駅からバスで30分（特急バスでときわ公園入り口まで）
(3) 山口宇部道路宇部南ＩＣから車で5分
",,,,,,,
350001,3500151239,山口県,,ＴＯＫＩＷＡファンタジア2021,トキワファンタジア2021,,2021-11-28,2022-01-16,18:00,21:30,,"ときわ公園の冬を彩る中国地方でもトップクラスのイルミネーションイベント。これまでのTOKIWAファンタジアとは一味違うアートな空間が出現。昨年度に引き続き全国で活躍するアーティストが手がけたメディアアートやイルミネーションは必見。夜の遊園地がメディアアートの美術館へ変身します。
",,,ＴＯＫＩＷＡファンタジア推進協議会事務局,0836-54-0551,,,"ときわ遊園地
",山口県宇部市則貞3丁目4番1号,,33.945312,131.284943,"(1) 山口宇部道路宇部南ＩＣから車で5分
(2) ＪＲ宇部線常盤駅から徒歩で15分
(3) 市営バス　「ときわ公園バス停」から徒歩で1分
",,,,,,,
350001,3500151240,山口県,,中津瀬神社 節分祭,ナカツセジンジャセツブンサイ,,2022-02-02,2022-02-02,,,,"厄除祈願祭及び星祭祈願祭。豆まき、どんど祭（古神札お焚き上げ神事）、豆茶の接待が行われる。
",,,中津瀬神社,0836-32-4138,,,"中津瀬神社
",山口県宇部市新天町2-2-19　中津瀬神社,,33.948593,131.249023,"(1) ＪＲ宇部線琴芝駅から徒歩で10分
(2) 「常盤町1丁目」バス停から徒歩で3分（宇部市営バス特急はくちょう号）
(3) 山陽自動車道宇部ＩＣから車で10分6km（神社東隣有料駐車場有）
",,,,,,,
350001,3500151241,山口県,,夏の美術室,ナツノビジュツシツ,,2021-07-上旬,2021-09-上旬,,,,"いつもの展示室が美術室へ大変身。
様々な「つくる」ワークショップを毎週開催。毎日できる工作やミニ展示を中心に、「つくる」「みる」「かんじる」プログラムを実施しています。
",,,宇部市UBEビエンナーレ推進課,0836-51-7282,,,"ときわ湖水ホール　アートギャラリー
",山口県宇部市大字沖宇部254番地（ときわ公園内）,,33.948143,131.28804,"(1) 「ときわ湖水ホール入口」バス停から徒歩で5分
(2) 「ときわ公園」バス停から徒歩で10分
(3) 「ときわ公園入口」バス停から徒歩で15分
(4) 山陽自動車道「宇部IC」から車で15分
(5) 山口宇部道路「宇部南IC」から車で5分
(6) 山口宇部空港から車で5分
(7) JR新山口駅から列車で30分（JR宇部線「常盤駅」下車） → 常盤駅から徒歩で15分
(8) JR新山口駅からバスで30分（特急バス「ときわ公園入口」下車） → ときわ公園入口から徒歩で15分
",,,,,,,
350001,3500151242,山口県,,ハッピーハロウィン2021,ハッピーハロウィンニセンニジュウイチ,,2021-10-01,2021-10-31,09:30,17:00,,"スマートフォンのアプリを使った謎解きラリーを楽しみながら、ときわ公園内を巡ります。例年とは一味違う、ハロウィンデコレーションなどをお楽しみください。
",,,ときわ公園まつり実行委員会,0836-54-0551,,,"宇部市ときわ公園
",山口県宇部市則貞3丁目4番1号,,33.945312,131.284943,"(1) 山口宇部道路宇部南I.C.から車で5分
(2) JR常盤駅から徒歩で15分
(3) JR新山口駅からバスで30分（特急バスでときわ公園入口まで）
",,,,,,,
350001,3500151243,山口県,,春の温泉祭ー献湯祭ー,ハルノオンセンマツリーケントウサイー,,2021-04-上旬,2021-04-上旬,10:00,15:00,,"温泉が出たことに感謝する、献湯祭を中心にその後、イベント広場にて、ステージ音楽、野菜市などのイベントを行います。（予定）
",,,楠こもれびの郷,0836-67-2617,,,"楠こもれびの郷
",山口県宇部市大字西万倉字沖田1662番地1,,34.082935,131.225784,"(1) 山陽自動車道小野田ICから車で約15分
(2) JR宇部駅から車で約15分
",,,,,,,
350001,3500151244,山口県,,春の企画展,ハルノキカクテン,,2021-04-上旬,2021-06-上旬,,,,"1961年から続く野外彫刻国際コンクール「ＵＢＥビエンナーレ（現代日本彫刻展）」関連作品や宇部市のコレクション作品の展示。
",,,宇部市UBEビエンナーレ推進課,0836-51-7282,,,"ときわ湖水ホール　アートギャラリー
",山口県宇部市大字沖宇部254番地（ときわ公園内）,,33.948143,131.28804,"(1) 「ときわ湖水ホール入口」バス停から徒歩で5分
(2) 「ときわ公園」バス停から徒歩で10分
(3) 「ときわ公園入口」バス停から徒歩で15分
(4) 山陽自動車道「宇部IC」から車で15分
(5) 山口宇部道路「宇部南IC」から車で5分
(6) 山口宇部空港から車で5分
(7) JR新山口駅から列車で30分（JR宇部線「常盤駅」下車） → 常盤駅から徒歩で15分
(8) JR新山口駅からバスで30分（特急バス「ときわ公園入口」下車） → ときわ公園入口から徒歩で15分
",,,,,,,
