警察署,本票番号,事故内容,死者数,負傷者数,路線,市町村名,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,信号機,一時停止規制標識（当事者A）,一時停止規制表示（当事者A）,一時停止規制標識（当事者B）,一時停止規制表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,緯度,経度,曜日,祝日
宇部,171,負傷,0,1,国道２号,宇部市,2023,7,6,5,20,1昼明,晴,市街地,舗装　乾燥,交差点付近,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,55～64歳,大型貨物,中型貨物,事業用,事業用,負傷,損傷なし,34.05651361,131.3189631,木曜,その他
下関,166,負傷,0,1,市道,下関市,2023,7,6,7,0,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　中　中,直路,交差点内,規制なし,人対車両,25～34歳,65～74歳,自転車,歩行者,自転車,対象外当事者,損傷なし,負傷,34.00623639,130.9302842,木曜,その他
下関,192,負傷,0,1,県道,下関市,2023,7,6,7,12,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,35～44歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.01100194,130.9796006,木曜,その他
周南,131,負傷,0,1,市道,周南市,2023,7,6,7,43,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,人対車両,55～64歳,01～24歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.05689917,131.8131897,木曜,その他
下松,47,負傷,0,1,県道,下松市,2023,7,6,7,54,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　小,直路,交差点内,規制なし,車両相互,65～74歳,25～34歳,軽貨物,自転車,自家用,自転車,損傷なし,負傷,34.00826944,131.8663733,木曜,その他
光,45,負傷,0,1,国道２号,周南市,2023,7,6,8,0,2昼,晴,市街地,舗装　乾燥,直路,点灯押ボ式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,01～24歳,普通乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.04623444,131.9580225,木曜,その他
下関,167,負傷,0,1,県道,下関市,2023,7,6,8,0,2昼,晴,市街地,舗装　乾燥,交差点付近,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.00817611,130.9523678,木曜,その他
下関,168,負傷,0,1,県道,下関市,2023,7,6,8,25,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.98139778,130.9340717,木曜,その他
山口南,67,負傷,0,1,県道,山口市,2023,7,6,11,8,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,35～44歳,普通乗用,軽乗用,事業用,自家用,損傷なし,負傷,34.09573194,131.4036008,木曜,その他
防府,101,負傷,0,1,国道262号,防府市,2023,7,6,11,57,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　大,直路,交差点内,規制なし,車両相互,75歳以上,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.07068417,131.5547992,木曜,その他
周南,123,負傷,0,2,国道２号,周南市,2023,7,6,17,13,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,45～54歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.07747,131.7264583,木曜,その他
防府,102,負傷,0,1,市道,防府市,2023,7,6,17,16,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,65～74歳,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.0457275,131.5536772,木曜,その他
周南,125,負傷,0,1,国道２号,周南市,2023,7,6,17,37,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,55～64歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.07725944,131.7276203,木曜,その他
周南,119,負傷,0,1,県道,周南市,2023,7,6,22,30,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,人対車両,01～24歳,25～34歳,自転車,歩行者,自転車,対象外当事者,損傷なし,負傷,34.04548278,131.8139111,木曜,その他
下関,177,負傷,0,1,市道,下関市,2023,7,7,9,0,2昼,雨,市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,人対車両,55～64歳,75歳以上,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.97047778,130.92999,金曜,その他
周南,121,負傷,0,1,県道,周南市,2023,7,7,12,58,2昼,雨,市街地,舗装　湿潤,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　19.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,25～34歳,普通乗用,普通貨物,自家用,自家用,負傷,損傷なし,34.05889889,131.8010739,金曜,その他
宇部,196,負傷,0,1,国道490号,宇部市,2023,7,7,15,20,2昼,雨,市街地,舗装　湿潤,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,35～44歳,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,33.95848139,131.2603764,金曜,その他
防府,106,負傷,0,1,市道,防府市,2023,7,7,15,54,2昼,雨,非市街地,舗装　湿潤,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,25～34歳,35～44歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.06384611,131.5459603,金曜,その他
周南,137,負傷,0,1,国道315号,周南市,2023,7,7,16,31,2昼,雨,非市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,75歳以上,準中型貨物,軽乗用,自家用,自家用,損傷なし,負傷,34.14706778,131.8217164,金曜,その他
山口,95,負傷,0,2,県道,山口市,2023,7,7,16,42,2昼,曇,市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,45～54歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.156255,131.4416158,金曜,その他
周南,120,負傷,0,1,市道,周南市,2023,7,7,19,19,3昼暮,曇,市街地,舗装　湿潤,交差点付近,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,35～44歳,普通乗用,軽乗用,事業用,自家用,損傷なし,負傷,34.04771944,131.8328617,金曜,その他
下関,172,負傷,0,1,市道,下関市,2023,7,7,21,35,5夜,雨,市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,65～74歳,普通乗用,普通乗用,事業用,事業用,損傷なし,損傷なし,33.9424175,130.9202586,金曜,その他
岩国,118,負傷,0,1,国道188号,岩国市,2023,7,7,22,5,5夜,曇,市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　大　大,直路,交差点内,規制なし,人対車両,45～54歳,45～54歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.15158417,132.2053958,金曜,その他
下関,170,負傷,0,1,県道,下関市,2023,7,8,10,26,2昼,雨,市街地,舗装　湿潤,交差点付近,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,65～74歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.00753028,130.9442756,土曜,その他
山口,98,負傷,0,1,市道,山口市,2023,7,8,11,47,2昼,雨,市街地,舗装　湿潤,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示あり,交差点　中　中,直路,交差点内,規制なし,車両相互,25～34歳,75歳以上,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.14341528,131.4511,土曜,その他
宇部,172,負傷,0,1,市道,宇部市,2023,7,8,17,24,2昼,雨,市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,75歳以上,01～24歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.96558583,131.2771192,土曜,その他
山口,100,負傷,0,2,県道,山口市,2023,7,8,18,38,3昼暮,雨,市街地,舗装　湿潤,直路,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,45～54歳,普通貨物,軽貨物,自家用,自家用,損傷なし,負傷,34.15938528,131.4905369,土曜,その他
防府,137,負傷,0,1,県道,防府市,2023,7,9,13,16,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,65～74歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.0805575,131.5792964,日曜,その他
下関,169,負傷,0,2,県道,下関市,2023,7,9,16,29,2昼,曇,市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,65～74歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.01237861,130.92365,日曜,その他
防府,103,負傷,0,1,県道,防府市,2023,7,9,22,24,5夜,曇,市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　大,直路,交差点内,規制なし,車両相互,45～54歳,55～64歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.02792778,131.5785172,日曜,その他
山口,110,負傷,0,1,県道,山口市,2023,7,10,2,50,5夜,雨,市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,01～24歳,01～24歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,34.14765694,131.4627633,月曜,その他
光,47,負傷,0,1,市道,光市,2023,7,10,9,22,2昼,雨,非市街地,舗装　湿潤,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,65～74歳,25～34歳,普通乗用,軽乗用,事業用,自家用,損傷なし,負傷,33.9854525,131.9726711,月曜,その他
山口,106,負傷,0,1,市道,山口市,2023,7,10,10,43,2昼,雨,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,75歳以上,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,損傷なし,34.16875639,131.4787036,月曜,その他
下松,49,負傷,0,4,国道２号,下松市,2023,7,10,12,27,2昼,雨,市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,01～24歳,45～54歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.03141583,131.8642494,月曜,その他
宇部,174,負傷,0,1,一般の交通の用に供するその他の道路,宇部市,2023,7,10,14,4,2昼,曇,市街地,舗装　湿潤,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,人対車両,45～54歳,55～64歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.94498667,131.2564256,月曜,その他
宇部,185,負傷,0,1,県道,宇部市,2023,7,10,16,5,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,55～64歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.00076222,131.2210369,月曜,その他
下松,52,負傷,0,1,市道,下松市,2023,7,11,6,25,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,65～74歳,25～34歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.02624694,131.8846575,火曜,その他
周南,126,負傷,0,1,国道２号,周南市,2023,7,11,9,33,2昼,晴,非市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　19.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,65～74歳,準中型貨物,普通乗用,自家用,自家用,損傷なし,負傷,34.07710083,131.7327775,火曜,その他
