警察署,本票番号,事故内容,死者数,負傷者数,路線,市町村名,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,信号機,一時停止規制標識（当事者A）,一時停止規制表示（当事者A）,一時停止規制標識（当事者B）,一時停止規制表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,緯度,経度,曜日,祝日
下関,0185,負傷,000,001,市道,下関市,2020,06,20,10,50,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,その他,交差点　中　中,直路,交差点内,規制なし,人対車両,45～54歳,65～74歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.95376389,130.9219678,土曜,その他
下関,0179,負傷,000,002,国道２号,下関市,2020,06,20,12,05,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,25～34歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.00351556,130.9730531,土曜,その他
宇部,0163,負傷,000,001,市道,宇部市,2020,06,20,12,21,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,01～24歳,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,33.95898194,131.26293,土曜,その他
防府,0127,負傷,000,001,市道,防府市,2020,06,20,13,16,2昼,晴,市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,55～64歳,普通乗用,軽乗用,自家用,自家用,損傷なし,損傷なし,34.05561111,131.5869444,土曜,その他
山口,0095,負傷,000,001,国道９号,山口市,2020,06,20,14,44,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,65～74歳,大型貨物,軽乗用,事業用,自家用,損傷なし,負傷,34.15832222,131.43597,土曜,その他
周南,0147,負傷,000,001,市道,周南市,2020,06,20,15,05,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,55～64歳,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.05891556,131.8090728,土曜,その他
宇部,0173,負傷,000,002,市道,宇部市,2020,06,20,15,15,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.93822222,131.2535833,土曜,その他
岩国,0128,負傷,000,001,市道,岩国市,2020,06,20,17,20,2昼,晴,非市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,カーブ右,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,35～44歳,普通乗用,軽二輪　126～250cc,自家用,自家用,損傷なし,負傷,34.39825,132.0266667,土曜,その他
下関,0207,負傷,000,001,市道,下関市,2020,06,21,12,10,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,65～74歳,01～24歳,軽乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.01122222,130.9496389,日曜,その他
下関,0182,負傷,000,002,市道,下関市,2020,06,21,13,55,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,標識　標準　反射式,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,55～64歳,65～74歳,普通乗用,普通貨物,自家用,自家用,負傷,損傷なし,34.00888889,130.9456944,日曜,その他
宇部,0169,負傷,000,001,国道190号,宇部市,2020,06,21,23,13,5夜,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,35～44歳,01～24歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.942555,131.2907983,日曜,その他
防府,0122,負傷,000,001,その他(幅員測定可),防府市,2020,06,22,06,50,2昼,晴,非市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,人対車両,65～74歳,75歳以上,普通乗用,歩行者,事業用,対象外当事者,損傷なし,負傷,34.02725,131.5706389,月曜,その他
岩国,0118,負傷,000,001,県道,岩国市,2020,06,22,07,20,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,55～64歳,軽乗用,原付一種,自家用,自家用,負傷,損傷なし,34.13802778,132.1538056,月曜,その他
柳井,0058,負傷,000,001,国道188号,平生町,2020,06,22,08,38,2昼,晴,市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,01～24歳,75歳以上,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.94052778,132.067,月曜,その他
周南,0150,負傷,000,001,国道２号,周南市,2020,06,22,08,43,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,25～34歳,大型貨物,普通乗用,自家用,自家用,損傷なし,負傷,34.045625,131.8351889,月曜,その他
山口南,0051,負傷,000,001,県道,山口市,2020,06,22,09,53,2昼,晴,非市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,55～64歳,中型貨物,普通貨物,事業用,自家用,損傷なし,負傷,34.02723056,131.33467,月曜,その他
下松,0061,負傷,000,001,市道,下松市,2020,06,22,12,12,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,55～64歳,75歳以上,軽乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.01547222,131.8591111,月曜,その他
下関,0201,負傷,000,001,県道,下関市,2020,06,22,15,53,2昼,晴,市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,カーブ右,単独（交差点付近を含む）,規制なし,人対車両,01～24歳,01～24歳,原付二種　51～125cc,歩行者,自家用,対象外当事者,損傷なし,負傷,33.96677778,130.9146944,月曜,その他
光,0065,負傷,000,001,市道,光市,2020,06,22,16,18,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,75歳以上,01～24歳,軽乗用,自転車,自家用,対象外当事者,損傷なし,負傷,33.95738889,131.9490833,月曜,その他
光,0064,負傷,000,001,県道,光市,2020,06,22,16,30,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,65～74歳,65～74歳,普通乗用,軽貨物,自家用,自家用,損傷なし,負傷,33.98116611,131.9275997,月曜,その他
周南,0149,負傷,000,001,市道,周南市,2020,06,22,17,03,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,35～44歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.04297222,131.8145,月曜,その他
宇部,0165,負傷,000,001,市道,宇部市,2020,06,22,18,46,3昼暮,晴,非市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,その他,交差点　小　小,直路,交差点内,規制なし,人対車両,55～64歳,55～64歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.98176667,131.2128278,月曜,その他
山口,0097,負傷,000,001,県道,山口市,2020,06,23,07,47,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,25～34歳,01～24歳,軽乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.15636,131.4609336,火曜,その他
周南,0148,負傷,000,001,市道,周南市,2020,06,23,13,56,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,55～64歳,75歳以上,普通乗用,原付一種,自家用,自家用,損傷なし,負傷,34.05045833,131.8270606,火曜,その他
下松,0060,負傷,000,001,市道,下松市,2020,06,23,16,18,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　その他,表示なし,標識　その他,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,01～24歳,45～54歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.00752778,131.8700278,火曜,その他
光,0063,負傷,000,001,市道,光市,2020,06,23,17,10,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　19.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,25～34歳,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,33.95957,131.9410706,火曜,その他
防府,0119,負傷,000,001,県道,防府市,2020,06,23,17,36,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,65～74歳,準中型貨物,普通乗用,自家用,自家用,損傷なし,負傷,34.06522417,131.5420222,火曜,その他
下関,0049,負傷,000,001,市道,下関市,2019,06,24,09,14,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,対象外当事者,その他,対象外当事者,その他,交差点　小　小,直路,交差点内,規制なし,人対車両,55～64歳,不明,歩行者,対象外当事者,対象外当事者,対象外当事者,負傷,対象外当事者,34.01579056,130.9234042,月曜,その他
萩,0018,負傷,000,001,国道191号,萩市,2020,06,24,09,40,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,65～74歳,75歳以上,軽乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.40858333,131.4015278,水曜,その他
長府,0081,負傷,000,001,市道,下関市,2020,06,24,09,55,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示あり,交差点　中　小,直路,交差点内,規制なし,車両相互,65～74歳,65～74歳,軽乗用,原付一種,自家用,自家用,損傷なし,負傷,33.99657417,130.9893578,水曜,その他
岩国,0122,負傷,000,001,その他(幅員測定可),岩国市,2020,06,24,16,17,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,人対車両,35～44歳,35～44歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.15766667,132.1766389,水曜,その他
山陽小野田,0073,負傷,000,001,その他(幅員測定可),山陽小野田市,2020,06,24,17,33,2昼,曇,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,人対車両,25～34歳,45～54歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.98394944,131.1726647,水曜,その他
周南,0152,負傷,000,001,国道２号,周南市,2020,06,24,17,45,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,65～74歳,55～64歳,普通貨物,軽二輪　126～250cc,自家用,自家用,損傷なし,負傷,34.06683333,131.7983106,水曜,その他
山口,0096,負傷,000,001,県道,山口市,2020,06,25,07,50,2昼,雨,市街地,舗装　湿潤,直路,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,65～74歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.15084083,131.4900817,木曜,その他
下松,0051,負傷,000,001,国道２号,下松市,2020,06,25,08,22,2昼,雨,市街地,舗装　湿潤,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,35～44歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.03088889,131.8634722,木曜,その他
高速隊,0018,負傷,000,001,高速道路,美祢市,2020,06,25,08,45,2昼,雨,非市街地,舗装　湿潤,カーブ,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,不明,普通貨物,対象外当事者,自家用,対象外当事者,損傷なし,対象外当事者,34.14869444,131.2338333,木曜,その他
柳井,0055,負傷,000,001,市道,柳井市,2020,06,25,09,14,2昼,雨,市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,65～74歳,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.96372222,132.1048889,木曜,その他
