警察署,本票番号,事故内容,死者数,負傷者数,路線,市町村名,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,信号機,一時停止規制標識（当事者A）,一時停止規制表示（当事者A）,一時停止規制標識（当事者B）,一時停止規制表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,緯度,経度,曜日,祝日
宇部,0226,負傷,000,001,国道190号,宇部市,2022,09,05,07,46,2昼,曇,市街地,舗装　乾燥,交差点,点灯押ボ式,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　中　小,直線,交差点内,規制なし,車両相互,25～34歳,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,33.9628625,131.3230183,月曜,その他
周南,0135,負傷,000,001,国道２号,周南市,2022,09,05,17,47,3昼暮,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　小,直線,交差点内,規制なし,車両相互,45～54歳,01～24歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,34.06136556,131.810935,月曜,その他
岩国,0146,負傷,000,001,県道,岩国市,2022,09,06,07,40,2昼,曇,非市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,01～24歳,普通乗用,普通貨物,自家用,自家用,負傷,損傷なし,34.16027278,132.2295517,火曜,その他
下松,0062,負傷,000,001,県道,下松市,2022,09,06,11,12,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,25～34歳,軽乗用,軽貨物,自家用,自家用,損傷なし,負傷,34.02329611,131.909125,火曜,その他
下関,0236,負傷,000,001,市道,下関市,2022,09,06,11,26,2昼,曇,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　中　中,直線,交差点内,規制なし,人対車両,55～64歳,65～74歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.00447778,130.9495097,火曜,その他
周南,0137,負傷,000,001,市道,周南市,2022,09,06,14,30,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,55～64歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.03801639,131.8435792,火曜,その他
萩,0047,負傷,000,002,国道262号,萩市,2022,09,06,15,00,2昼,曇,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　19.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,75歳以上,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.40783583,131.4071794,火曜,その他
山口南,0055,負傷,000,001,一般の交通の用に供するその他の道路,山口市,2022,09,07,11,00,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,25～34歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.09299639,131.3983608,水曜,その他
岩国,0150,負傷,000,001,国道188号,岩国市,2022,09,07,11,01,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,35～44歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.11004667,132.1996844,水曜,その他
山口,0146,負傷,000,001,県道,山口市,2022,09,07,12,55,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,45～54歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.18048306,131.479855,水曜,その他
宇部,0262,負傷,000,001,私道,宇部市,2022,09,07,13,05,2昼,晴,市街地,非舗装,カーブ,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,カーブ左,単独（交差点付近を含む）,規制なし,人対車両,25～34歳,75歳以上,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.97053528,131.2341458,水曜,その他
宇部,0265,負傷,000,001,県道,宇部市,2022,09,07,14,57,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,65～74歳,軽乗用,原付一種,自家用,自家用,損傷なし,負傷,33.99812583,131.2203511,水曜,その他
光,0062,負傷,000,002,県道,光市,2022,09,07,16,09,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.00708472,132.0058842,水曜,その他
山口,0137,負傷,000,001,県道,山口市,2022,09,07,17,25,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,損傷なし,34.15785139,131.4435947,水曜,その他
防府,0138,負傷,000,001,国道２号,防府市,2022,09,07,17,33,3昼暮,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,45～54歳,普通乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.06331111,131.6600606,水曜,その他
山口,0148,負傷,000,001,県道,山口市,2022,09,07,18,10,3昼暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,25～34歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.15710167,131.4655175,水曜,その他
山陽小野田,0054,負傷,000,001,国道190号,山陽小野田市,2022,09,08,06,04,1昼明,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,35～44歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.03930556,131.0932222,木曜,その他
長府,0093,負傷,000,001,国道491号,下関市,2022,09,08,07,30,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,25～34歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.12669667,131.0252206,木曜,その他
下関,0230,負傷,000,001,国道191号,下関市,2022,09,08,11,21,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　標準　反射式,表示あり,対象外当事者,対象外当事者, 交差点　大　小,直線,交差点内,規制なし,人対車両,35～44歳,55～64歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.95318639,130.9207639,木曜,その他
山口,0140,負傷,000,002,県道,山口市,2022,09,08,12,00,2昼,曇,市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,25～34歳,普通乗用,軽貨物,自家用,自家用,損傷なし,負傷,34.1712225,131.4677808,木曜,その他
周南,0140,負傷,000,001,市道,周南市,2022,09,08,13,04,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直線,交差点内,規制なし,車両相互,35～44歳,65～74歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.0466125,131.8249264,木曜,その他
防府,0139,負傷,000,001,県道,防府市,2022,09,08,14,35,2昼,曇,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直線,交差点内,規制なし,車両相互,75歳以上,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.06238861,131.5586853,木曜,その他
柳井,0069,負傷,000,001,市道,柳井市,2022,09,08,16,23,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直線,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,01～24歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,33.97500056,132.1006522,木曜,その他
周南,0141,負傷,000,001,一般の交通の用に供するその他の道路,周南市,2022,09,08,16,51,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.05392028,131.8094678,木曜,その他
下関,0232,負傷,000,001,市道,下関市,2022,09,08,17,16,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直線,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,65～74歳,普通乗用,軽貨物,自家用,事業用,負傷,損傷なし,33.96354306,130.9265053,木曜,その他
宇部,0230,負傷,000,001,市道,宇部市,2022,09,08,19,32,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直線,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,01～24歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.98591056,131.2046861,木曜,その他
宇部,0248,負傷,000,001,国道190号,宇部市,2022,09,08,23,26,5夜,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　大,直線,交差点内,規制なし,車両相互,45～54歳,25～34歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.00017611,131.3507214,木曜,その他
長門,0039,負傷,000,001,国道191号,長門市,2022,09,09,09,13,2昼,曇,市街地,舗装　乾燥,交差点,点灯押ボ式,標識　規制なし,表示なし,対象外当事者,対象外当事者, 交差点　大　小,直線,交差点内,規制なし,人対車両,75歳以上,75歳以上,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.37347361,131.0612497,金曜,その他
長府,0095,負傷,000,001,国道２号,下関市,2022,09,09,10,21,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,25～34歳,大型貨物,軽乗用,事業用,自家用,損傷なし,負傷,34.04321222,131.0214036,金曜,その他
下関,0243,負傷,000,001,国道191号,下関市,2022,09,09,11,05,2昼,晴,市街地,舗装　乾燥,交差点付近,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,35～44歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.99134417,130.9167331,金曜,その他
周南,0148,負傷,000,001,国道２号,周南市,2022,09,09,14,52,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　標準　反射式,表示あり,交差点　小　小,直線,交差点内,規制なし,車両相互,65～74歳,01～24歳,軽貨物,自転車,自家用,自転車,損傷なし,負傷,34.05289167,131.8243058,金曜,その他
下松,0064,負傷,000,002,県道,下松市,2022,09,09,15,48,2昼,晴,市街地,舗装　乾燥,交差点,点灯押ボ式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直線,交差点内,規制なし,車両相互,35～44歳,25～34歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.02672944,131.8614953,金曜,その他
柳井,0073,負傷,000,001,市道,柳井市,2022,09,09,17,55,3昼暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直線,単独（交差点付近を含む）,規制なし,人対車両,35～44歳,75歳以上,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.96734667,132.1244836,金曜,その他
岩国,0154,負傷,000,001,県道,岩国市,2022,09,09,17,59,3昼暮,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直線,交差点内,規制なし,車両相互,01～24歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.12888667,132.1434858,金曜,その他
周南,0152,負傷,000,002,国道２号,周南市,2022,09,09,18,10,3昼暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,01～24歳,軽乗用,小型二輪　751cc以上,自家用,自家用,負傷,負傷,34.05576556,131.8202094,金曜,その他
山陽小野田,0058,負傷,000,001,国道190号,山陽小野田市,2022,09,10,09,10,2昼,晴,非市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,55～64歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.04025167,131.0895031,土曜,その他
